source_family,source_record_id,person_raw,office_raw,start_raw,end_raw,party_raw,link_basis,service_ids,inclusion_states,affiliation_ids,decision_ids
prior_complete_roster,dilma_rousseff:1:56,Eduardo Braga,Ministério de Minas e Energia,2015-01-01,2016-04-20,MDB,same_source_record_id,service-dilma_rousseff-1-56,true:titular,affiliation-71a21ce067a9;affiliation-7560fcd88f19,C009;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:57,Marco Antônio Martins Almeida,Ministério de Minas e Energia,2016-04-20,2016-05-11,—,same_source_record_id,service-dilma_rousseff-1-57,true:titular,affiliation-3788fbf471f6,C009;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:58,Helder Barbalho,Ministério da Pesca e Aquicultura,2015-01-01,2015-10-02,MDB,same_source_record_id,service-dilma_rousseff-1-58,true:titular,affiliation-002a4a3e3ac6;affiliation-0b6f459ac1e7;affiliation-a69642f0ced0;affiliation-d5b00c2a9cef,C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:59,Nelson Barbosa,"Ministério do Planejamento, Orçamento e Gestão",2015-01-01,2015-12-18,—,same_source_record_id,service-dilma_rousseff-1-59,true:titular,affiliation-627c24007baa;affiliation-bbe72215419d;affiliation-f6f095f8698d,C030;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:6,Vitor Pinto Chaves,Secretaria de Assuntos Estratégicos,2015-09-14,2015-10-02,—,same_source_record_id,service-dilma_rousseff-1-6,true:titular,affiliation-f0ad6d190b88,C018;C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:60,Valdir Moysés Simão,"Ministério do Planejamento, Orçamento e Gestão",2015-12-21,2016-05-11,—,same_source_record_id,service-dilma_rousseff-1-60,true:titular,affiliation-70dd8e5afcf8;affiliation-da12fa7641e8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:61,Eleonora Menicucci,Secretaria de Políticas para as Mulheres,2015-01-01,2015-10-02,PT,same_source_record_id,service-dilma_rousseff-1-61,true:titular,affiliation-270df0f8e42e,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:62,Edson Coelho Araújo,Secretaria Nacional dos Portos,2015-01-01,2015-10-02,MDB,same_source_record_id,service-dilma_rousseff-1-62,true:titular,affiliation-7b274d41a3ea,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:63,Helder Barbalho,Secretaria Nacional dos Portos,2015-10-02,2016-04-20,MDB,same_source_record_id,service-dilma_rousseff-1-63,true:titular,affiliation-002a4a3e3ac6;affiliation-0b6f459ac1e7;affiliation-a69642f0ced0;affiliation-d5b00c2a9cef,C009;C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:64,Maurício Muniz Barreto de Carvalho,Secretaria Nacional dos Portos,2016-04-20,2016-05-11,—,same_source_record_id,service-dilma_rousseff-1-64,true:titular,affiliation-f443e02e8e29,C009;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:65,Carlos Eduardo Gabas,Ministério da Previdência Social,2015-01-01,2015-10-02,PT,same_source_record_id,service-dilma_rousseff-1-65,true:titular,affiliation-178c65b3baec;affiliation-3fe827923a90,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:66,Mauro Vieira,Ministério das Relações Exteriores,2015-01-01,2016-05-11,—,same_source_record_id,service-dilma_rousseff-1-66,true:titular,affiliation-7a8a481bf349;affiliation-7d9b15c431f8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:67,Pepe Vargas,Secretaria de Relações Institucionais,2015-01-01,2015-04-07,PT,same_source_record_id,service-dilma_rousseff-1-67,true:titular,affiliation-cb70210091eb;affiliation-ec96137176df,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:68,Arthur Chioro,Ministério da Saúde,2015-01-01,2015-10-01,PT,same_source_record_id,service-dilma_rousseff-1-68,true:titular,affiliation-72fe9140fcd2,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:69,Marcelo Castro,Ministério da Saúde,2015-10-01,2016-05-11,MDB,same_source_record_id,service-dilma_rousseff-1-69,true:titular,affiliation-6ad626a70e58;affiliation-92273432096c;affiliation-d578fe137ca4,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:7,Eliseu Padilha,Secretaria de Aviação Civil,2015-01-01,2015-12-04,MDB,same_source_record_id,service-dilma_rousseff-1-7,true:titular,affiliation-518560e30e49;affiliation-c67117c71f67,C021;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:70,Miguel Rossetto,Secretaria-Geral da Presidência,2015-01-01,2015-10-02,PT,same_source_record_id,service-dilma_rousseff-1-70,true:titular,affiliation-813232b2bc21;affiliation-c877e5cc140e,C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:71,Ricardo Berzoini,Secretaria-Geral da Presidência,2015-10-02,2016-05-11,PT,same_source_record_id,service-dilma_rousseff-1-71;service-dilma_rousseff-1-71-pre-transform,false:non_entry;true:titular,affiliation-4b873e91cdd8;affiliation-7af3673c6018,C024;C032;OFF-005;OFF-006;OFF-007;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:72,Manoel Dias,Ministério do Trabalho e Emprego,2015-01-01,2015-10-02,PDT,same_source_record_id,service-dilma_rousseff-1-72,true:titular,affiliation-e21f6f6e3198,C024;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:73,Miguel Rossetto,Ministério do Trabalho e Emprego,2015-10-02,2016-05-11,PT,same_source_record_id,service-dilma_rousseff-1-73,true:titular,affiliation-813232b2bc21;affiliation-c877e5cc140e,C024;C032;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:74,Antonio Carlos Rodrigues,Ministério dos Transportes,2015-01-01,2016-05-11,PL,same_source_record_id,service-dilma_rousseff-1-74,true:titular,affiliation-c6da526a7bf3,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:75,Vinicius Lages,Ministério do Turismo,2015-01-01,2015-04-16,—,same_source_record_id,service-dilma_rousseff-1-75,true:titular,affiliation-30498ddd5bfa,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:76,Henrique Eduardo Alves,Ministério do Turismo,2015-04-16,2016-03-28,MDB,same_source_record_id,service-dilma_rousseff-1-76,true:titular,affiliation-1e682eb55f9d;affiliation-398de098c7cd,C045;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:77,Alberto Alves,Ministério do Turismo,2016-03-28,2016-04-21,—,same_source_record_id,service-dilma_rousseff-1-77,true:titular,affiliation-8527ce77d2d2;affiliation-C053-alberto-alves,C019;C053;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:78,Alessandro Teixeira,Ministério do Turismo,2016-04-21,2016-05-11,PT,same_source_record_id,service-dilma_rousseff-1-78,true:titular,affiliation-5608554c8b28;affiliation-fc40400effd6,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,dilma_rousseff:1:8,Guilherme Walder Mora Ramalho,Secretaria de Aviação Civil,2015-12-07,2016-03-17,—,same_source_record_id,service-dilma_rousseff-1-8,true:vacancy_acting,affiliation-1acf6c75b9f2,ATLAS-551;ATLAS-554;C021;PERSON-CONTINUITY-REVIEW
prior_complete_roster,dilma_rousseff:1:9,Mauro Lopes,Secretaria de Aviação Civil,2016-03-17,2016-04-18,MDB,same_source_record_id,service-dilma_rousseff-1-9,true:titular,affiliation-2e5a9f3d642a;affiliation-4489ca399bcf,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:1,Onyx Lorenzoni,Casa Civil,2019-01-01,2020-02-14,DEM,same_source_record_id,service-jair_bolsonaro-0-1,true:titular,affiliation-17061ef0b2d7;affiliation-28a1f589ea28;affiliation-660b8d65bada;affiliation-aa6f615987f5;affiliation-e22f954d36b0,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R30
prior_complete_roster,jair_bolsonaro:0:10,Fábio Faria,Ministério das Comunicações,2020-06-17,2022-12-21,PSD / PP,same_source_record_id,service-jair_bolsonaro-0-10,true:titular,affiliation-5336bbd1fbcc;affiliation-c2505d9199a7,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R21
prior_complete_roster,jair_bolsonaro:0:11,Maria Estella Dantas (interina),Ministério das Comunicações,2022-12-21,2022-12-31,,same_source_record_id,service-jair_bolsonaro-0-11,true:vacancy_acting,affiliation-49705e8c67b1,C028;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;V5W5D002;V5W5D003
prior_complete_roster,jair_bolsonaro:0:12,Sergio Moro,Ministério da Justiça e Segurança Pública,2019-01-01,2020-04-24,—,same_source_record_id,service-jair_bolsonaro-0-12,true:titular,affiliation-4a320856a00d,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:13,André Mendonça,Ministério da Justiça e Segurança Pública,2020-04-29,2021-03-29,—,same_source_record_id,service-jair_bolsonaro-0-13,true:titular,affiliation-5dbeed312323;affiliation-e145e8652a0f,C049;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:14,Anderson Torres,Ministério da Justiça e Segurança Pública,2021-03-29,2022-12-31,PSL / UNIÃO,same_source_record_id,service-jair_bolsonaro-0-14,true:titular,affiliation-3a6107bc4318;affiliation-880fc068e5ce,PERSON-CONTINUITY-REVIEW;R19
prior_complete_roster,jair_bolsonaro:0:15,Tereza Cristina,"Ministério da Agricultura, Pecuária e Abastecimento",2019-01-01,2022-03-30,DEM / UNIÃO / PP,same_source_record_id,service-jair_bolsonaro-0-15,true:titular,affiliation-06b7bbeb61ed;affiliation-abe479fc17e2;affiliation-c1f76f80514c,BOL-A01;PERSON-CONTINUITY-REVIEW
prior_complete_roster,jair_bolsonaro:0:16,Marcos Montes,"Ministério da Agricultura, Pecuária e Abastecimento",2022-03-31,2022-12-31,PSD,same_source_record_id,service-jair_bolsonaro-0-16,true:titular,affiliation-cbf6a26ba015,PERSON-CONTINUITY-REVIEW;R25
prior_complete_roster,jair_bolsonaro:0:17,Augusto Heleno,Gabinete de Segurança Institucional,2019-01-01,2022-12-31,Patriota,same_source_record_id,service-jair_bolsonaro-0-17,true:titular,affiliation-b460623960a1,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R20
prior_complete_roster,jair_bolsonaro:0:18,Fernando Azevedo e Silva,Ministério da Defesa,2019-01-01,2021-03-29,—,same_source_record_id,service-jair_bolsonaro-0-18,true:titular,affiliation-fd306c6edc6b,C049;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:19,Walter Braga Netto,Ministério da Defesa,2021-03-29,2022-04-01,PL,same_source_record_id,service-jair_bolsonaro-0-19,true:titular,affiliation-3c864edbf9c2;affiliation-f89732289789;affiliation-fc3b7dc6d606,C049;C068;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:2,Walter Braga Netto,Casa Civil,2020-02-18,2021-03-29,—,same_source_record_id,service-jair_bolsonaro-0-2,true:titular,affiliation-3c864edbf9c2;affiliation-f89732289789;affiliation-fc3b7dc6d606,C049;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:20,Paulo Sérgio Nogueira de Oliveira,Ministério da Defesa,2022-04-01,2022-12-31,—,same_source_record_id,service-jair_bolsonaro-0-20,true:titular,affiliation-a5a55f674fc5,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:21,Ernesto Araújo,Ministério das Relações Exteriores,2019-01-01,2021-03-29,—,same_source_record_id,service-jair_bolsonaro-0-21,true:titular,affiliation-c97f93e89378,C049;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:22,Carlos França,Ministério das Relações Exteriores,2021-04-06,2022-12-31,—,same_source_record_id,service-jair_bolsonaro-0-22,true:titular,affiliation-ba139ab01c35,C072;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:24,Wagner Rosário,Controladoria-Geral da União,2019-01-01,2022-12-31,—,same_source_record_id,service-jair_bolsonaro-0-24,true:titular,affiliation-170b4b064d8f;affiliation-50f19c1ba2fb,C015;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:25,Luiz Henrique Mandetta,Ministério da Saúde,2019-01-01,2020-04-16,DEM,same_source_record_id,service-jair_bolsonaro-0-25,true:titular,affiliation-798c9988ae51,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:26,Nelson Teich,Ministério da Saúde,2020-04-17,2020-05-15,—,same_source_record_id,service-jair_bolsonaro-0-26,true:titular,affiliation-93eef935bb56,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:27,Eduardo Pazuello,Ministério da Saúde,2020-05-16,2021-03-23,—,same_source_record_id,service-jair_bolsonaro-0-27,true:vacancy_acting_then_titular,affiliation-af7014b3ba2c,C042;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:28,Marcelo Queiroga,Ministério da Saúde,2021-03-23,2022-12-31,—,same_source_record_id,service-jair_bolsonaro-0-28,true:titular,affiliation-8def2e98c4c4,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:29,André Mendonça,Advocacia-Geral da União,2019-01-01,2020-04-27,—,same_source_record_id,service-jair_bolsonaro-0-29,true:titular,affiliation-5dbeed312323;affiliation-e145e8652a0f,C056;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:3,Luiz Eduardo Ramos,Casa Civil,2021-03-29,2021-07-28,—,same_source_record_id,service-jair_bolsonaro-0-3,true:titular,affiliation-76841ffb1b2c;affiliation-af83eeeb3849;affiliation-e95ca0eeb5a7,BOL-A02;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:30,José Levi Mello,Advocacia-Geral da União,2020-04-29,2021-03-29,—,same_source_record_id,service-jair_bolsonaro-0-30,true:titular,affiliation-70f5e8999fb8;affiliation-C020-levi-agu,C020;C026;C049;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:31,André Mendonça,Advocacia-Geral da União,2021-03-20,2021-08-06,—,same_source_record_id,service-jair_bolsonaro-0-31,true:titular,affiliation-5dbeed312323;affiliation-e145e8652a0f,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:32,Bruno Bianco Leal,Advocacia-Geral da União,2021-08-06,2022-12-31,,same_source_record_id,service-jair_bolsonaro-0-32,true:titular,affiliation-3abb361cc0b0,C014;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:33,Gustavo Bebianno,Secretaria-Geral da Presidência da República,2019-01-01,2019-02-18,PSL,same_source_record_id,service-jair_bolsonaro-0-33,true:titular,affiliation-c1d3c17bc72b,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:34,Floriano Peixoto Vieira Neto,Secretaria-Geral da Presidência da República,2019-02-18,2019-06-20,—,same_source_record_id,service-jair_bolsonaro-0-34,true:titular,affiliation-7728b444cd8f;affiliation-abad9262886b,C043;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:35,Jorge Oliveira,Secretaria-Geral da Presidência da República,2019-06-21,2020-12-31,—,same_source_record_id,service-jair_bolsonaro-0-35,true:titular,affiliation-e041b979063e,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:36,Pedro Cesar Sousa (interino),Secretaria-Geral da Presidência da República,2020-10-07,2021-02-12,—,same_source_record_id,service-jair_bolsonaro-0-36,true:vacancy_acting,affiliation-e330badabc4e,C026;C028;OFFICE-CAPACITY-2020;PERSON-CONTINUITY-REVIEW
prior_complete_roster,jair_bolsonaro:0:37,Onyx Lorenzoni,Secretaria-Geral da Presidência da República,2021-02-12,2021-07-28,DEM,same_source_record_id,service-jair_bolsonaro-0-37,true:titular,affiliation-17061ef0b2d7;affiliation-28a1f589ea28;affiliation-660b8d65bada;affiliation-aa6f615987f5;affiliation-e22f954d36b0,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R30
prior_complete_roster,jair_bolsonaro:0:38,Luiz Eduardo Ramos,Secretaria-Geral da Presidência da República,2021-07-28,2022-12-31,—,same_source_record_id,service-jair_bolsonaro-0-38,true:titular,affiliation-76841ffb1b2c;affiliation-af83eeeb3849;affiliation-e95ca0eeb5a7,BOL-A02;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:39,Ricardo Vélez Rodríguez,Ministério da Educação,2019-01-01,2019-04-08,—,same_source_record_id,service-jair_bolsonaro-0-39,true:titular,affiliation-22a173c7a425,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:4,Ciro Nogueira,Casa Civil,2021-08-04,2022-12-31,PP,same_source_record_id,service-jair_bolsonaro-0-4,true:titular,affiliation-a111766803f9,C010;C036;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:40,Abraham Weintraub,Ministério da Educação,2019-04-08,2020-06-20,—,same_source_record_id,service-jair_bolsonaro-0-40,true:titular,affiliation-be83e8a3c0f8;affiliation-ca73fe9a4d65,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:41,Carlos Decotelli,Ministério da Educação,2020-06-25,2020-06-30,—,same_source_record_id,service-jair_bolsonaro-0-41,false:non_entry,affiliation-2d705156fbfc,OFF-029;PERSON-CONTINUITY-REVIEW
prior_complete_roster,jair_bolsonaro:0:43,Milton Ribeiro,Ministério da Educação,2020-07-16,2022-03-28,—,same_source_record_id,service-jair_bolsonaro-0-43,true:titular,affiliation-70aaac34ef3d,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:44,Victor Godoy Veiga,Ministério da Educação,2022-03-29,2022-12-31,—,same_source_record_id,service-jair_bolsonaro-0-44,true:vacancy_acting_then_titular,affiliation-9be8f2d57a25,C022;C048;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:45,Carlos Alberto dos Santos Cruz,Secretaria de Governo,2019-01-01,2019-06-13,—,same_source_record_id,service-jair_bolsonaro-0-45,true:titular,affiliation-547801fecb22,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:46,Luiz Eduardo Ramos,Secretaria de Governo,2019-06-13,2021-03-29,—,same_source_record_id,service-jair_bolsonaro-0-46,true:titular,affiliation-76841ffb1b2c;affiliation-af83eeeb3849;affiliation-e95ca0eeb5a7,BOL-A02;C049;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:47,Flávia Arruda,Secretaria de Governo,2021-03-20,2022-03-31,PL,same_source_record_id,service-jair_bolsonaro-0-47,true:titular,affiliation-18b79f294f7c;affiliation-5335e0e06ea0,PERSON-CONTINUITY-REVIEW;R22
prior_complete_roster,jair_bolsonaro:0:48,Célio Faria Júnior,Secretaria de Governo,2022-03-31,2022-12-31,—,same_source_record_id,service-jair_bolsonaro-0-48,true:titular,affiliation-1ff82b1cd2c5,C039;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:49,Tarcísio de Freitas,Ministério da Infraestrutura,2019-01-01,2022-03-31,Republicanos,same_source_record_id,service-jair_bolsonaro-0-49,true:titular,affiliation-0e608e299231;affiliation-157a954f295a,PERSON-CONTINUITY-REVIEW;R18
prior_complete_roster,jair_bolsonaro:0:5,Paulo Guedes,Ministério da Economia,2019-01-01,2022-12-31,—,same_source_record_id,service-jair_bolsonaro-0-5,true:titular,affiliation-51cf0912575d,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:50,Marcelo Sampaio,Ministério da Infraestrutura,2022-03-31,2022-12-31,—,same_source_record_id,service-jair_bolsonaro-0-50,true:titular,affiliation-c73c38b305e8,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:51,Gustavo Canuto,Ministério do Desenvolvimento Regional,2019-01-01,2020-02-11,—,same_source_record_id,service-jair_bolsonaro-0-51,true:titular,affiliation-e76b47696a14,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:52,Rogério Marinho,Ministério do Desenvolvimento Regional,2020-02-11,2022-03-31,PSDB / PL,same_source_record_id,service-jair_bolsonaro-0-52,true:titular,affiliation-22af2be40aed;affiliation-55eb812b0488;affiliation-92b6d60a8748,PERSON-CONTINUITY-REVIEW;R16;V5W6D03
prior_complete_roster,jair_bolsonaro:0:53,Daniel Duarte Ferreira,Ministério do Desenvolvimento Regional,2022-03-31,2022-12-31,—,same_source_record_id,service-jair_bolsonaro-0-53,true:titular,affiliation-7659aa9e6014,C037;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:54,Osmar Terra,Ministério da Cidadania,2019-01-01,2020-02-14,MDB,same_source_record_id,service-jair_bolsonaro-0-54,true:titular,affiliation-2c211f0d3d26;affiliation-c85401b074ed,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:55,Onyx Lorenzoni,Ministério da Cidadania,2020-02-18,2021-02-12,DEM,same_source_record_id,service-jair_bolsonaro-0-55,true:titular,affiliation-17061ef0b2d7;affiliation-28a1f589ea28;affiliation-660b8d65bada;affiliation-aa6f615987f5;affiliation-e22f954d36b0,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R30
prior_complete_roster,jair_bolsonaro:0:56,João Roma,Ministério da Cidadania,2021-02-12,2022-03-31,REP / PL,same_source_record_id,service-jair_bolsonaro-0-56,true:titular,affiliation-a804f5ab2b02;affiliation-c0eb8bb3e167,PERSON-CONTINUITY-REVIEW;R23
prior_complete_roster,jair_bolsonaro:0:57,Ronaldo Vieira Bento,Ministério da Cidadania,2022-03-31,2022-12-31,—,same_source_record_id,service-jair_bolsonaro-0-57,true:titular,affiliation-21245128bf6f,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:58,Marcelo Álvaro Antônio,Ministério do Turismo,2019-01-01,2020-12-09,PSL,same_source_record_id,service-jair_bolsonaro-0-58,true:titular,affiliation-5de619f5e1fe;affiliation-a99569d65145,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:59,Gilson Machado Neto,Ministério do Turismo,2020-12-09,2022-03-29,PSC / PL,same_source_record_id,service-jair_bolsonaro-0-59,true:titular,affiliation-204e64daf583;affiliation-ec48fcd55307,C013;PERSON-CONTINUITY-REVIEW;R24
prior_complete_roster,jair_bolsonaro:0:59,Gilson Machado Neto,Ministério do Turismo,2022-03-30,2022-03-30,PSC / PL,same_source_record_id,service-jair_bolsonaro-0-59,true:titular,affiliation-204e64daf583;affiliation-ec48fcd55307,C013;PERSON-CONTINUITY-REVIEW;R24
prior_complete_roster,jair_bolsonaro:0:60,Carlos Alberto Gomes de Brito,Ministério do Turismo,2022-03-31,2022-12-31,—,same_source_record_id,service-jair_bolsonaro-0-60,true:titular,affiliation-c7bd6a5e7b1c,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:61,Bento Albuquerque,Ministério de Minas e Energia,2019-01-01,2022-05-11,—,same_source_record_id,service-jair_bolsonaro-0-61,true:titular,affiliation-2b3c0586acbe,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:62,Adolfo Sachsida,Ministério de Minas e Energia,2022-05-11,2022-12-31,,same_source_record_id,service-jair_bolsonaro-0-62,true:titular,affiliation-66214824b17e,C061;PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW;R26;V5W6D01
prior_complete_roster,jair_bolsonaro:0:63,Damares Alves,"Ministério da Mulher, da Família e dos Direitos Humanos",2019-01-01,2022-03-30,PP / Republicanos,same_source_record_id,service-jair_bolsonaro-0-63,true:titular,affiliation-034b56f974be;affiliation-b2eb8d8beb97;affiliation-f17728f50dd7,PERSON-CONTINUITY-REVIEW;R17;V5W6D02
prior_complete_roster,jair_bolsonaro:0:64,Cristiane Britto,"Ministério da Mulher, da Família e dos Direitos Humanos",2022-03-30,2022-12-31,Republicanos,same_source_record_id,service-jair_bolsonaro-0-64,true:titular,affiliation-20ee72e20ccc,PERSON-CONTINUITY-REVIEW;R25
prior_complete_roster,jair_bolsonaro:0:65,Ricardo Salles,Ministério do Meio Ambiente,2019-01-01,2021-06-23,NOVO,same_source_record_id,service-jair_bolsonaro-0-65,true:titular,affiliation-ae3aebc4df36;affiliation-f5cefac1ad86,PERSON-CONTINUITY-REVIEW;R15
prior_complete_roster,jair_bolsonaro:0:66,Joaquim Alvaro Pereira Leite,Ministério do Meio Ambiente,2021-06-23,2022-12-31,—,same_source_record_id,service-jair_bolsonaro-0-66,true:titular,affiliation-91bb99c33095,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,jair_bolsonaro:0:8,Marcos Pontes,"Ministério da Ciência, Tecnologia e Inovações",2019-01-01,2022-03-31,PL,same_source_record_id,service-jair_bolsonaro-0-8,true:titular,affiliation-1a549179e1fd;affiliation-369b3a1eac9a;affiliation-6dedfae20e54;affiliation-a31752d0ffc0,PERSON-CONTINUITY-REVIEW;R14
prior_complete_roster,jair_bolsonaro:0:9,Paulo César Alvim,"Ministério da Ciência, Tecnologia e Inovações",2022-03-31,2022-12-31,—,same_source_record_id,service-jair_bolsonaro-0-9,true:titular,affiliation-2d168441b52e,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
prior_complete_roster,lula_2023_presente:2:10,Paulo Teixeira,Desenvolvimento Agrário e Agricultura Familiar,2023-01-01,,PT / SP,same_source_record_id,service-lula_2023_presente-2-10,true:titular,affiliation-cfaa63900d22,PERSON-CONTINUITY-REVIEW;POPULATION-REVIEW
