appointment_id,source_record_id,government_id,ministry,ministry_raw,ministry_status_type,person,person_raw,party,party_at_date,party_codes,party_candidates,party_resolution_method,appointment_type,role_classification,start,end,actual_start,actual_end,source_actual_end,spell_evidence_url,spell_evidence_publication_date,confidence,needs_review,coalition_period_ids,source_url,source_section,notes,source_snippet
dilma_rousseff:1:11,dilma_rousseff:1:11,dilma_2,Presidente do Banco Central do Brasil,Presidente do Banco Central do Brasil,orgao_status_ministerial,Alexandre Tombini,Alexandre Tombini,—,,,,no_party_code,permanent,minister,2015-01-01,2016-05-11,2015-01-01,,,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Dilma_Rousseff#Gabinete_de_ministros_do_segundo_mandato,Gabinete de ministros do segundo mandato,,Presidente do Banco Central do Brasil | Alexandre Tombini | — | 1º de janeiro de 2015 | —
michel_temer:0:28,michel_temer:0:28,temer,Esporte,Esporte,ministerio,Leonardo Picciani,Leonardo Picciani,MDB,MDB,MDB,MDB,single_raw_party,permanent,minister,2016-05-12,2018-04-06,2016-05-12,2018-04-06,2018-04-06,,,high,False,"2016.4,2017.1",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Esporte | Leonardo Picciani | MDB | 12 de maio de 2016 | 6 de abril de 2018
michel_temer:0:30,michel_temer:0:30,temer,Fazenda e Previdência Social,Fazenda e Previdência Social,ministerio,Henrique Meirelles,Henrique Meirelles,MDB,MDB,MDB,MDB,single_raw_party,permanent,minister,2016-05-12,2018-04-06,2016-05-12,2018-04-06,2018-04-06,,,high,False,"2016.4,2017.1",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Fazenda e Previdência Social | Henrique Meirelles | MDB | 12 de maio de 2016 | 6 de abril de 2018
michel_temer:0:32,michel_temer:0:32,temer,Integração Nacional,Integração Nacional,ministerio,Helder Barbalho,Helder Barbalho,MDB,MDB,MDB,MDB,single_raw_party,permanent,minister,2016-05-12,2018-04-06,2016-05-12,2018-04-06,2018-04-06,,,high,False,"2016.4,2017.1",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Integração Nacional | Helder Barbalho | MDB | 12 de maio de 2016 | a 6 de abril de 2018
michel_temer:0:38,michel_temer:0:38,temer,Meio Ambiente,Meio Ambiente,ministerio,Sarney Filho,Sarney Filho,PV,PV,PV,PV,single_raw_party,permanent,minister,2016-05-12,2018-04-06,2016-05-12,2018-04-06,2018-04-06,,,high,False,"2016.4,2017.1",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Meio Ambiente | Sarney Filho | PV | 12 de maio de 2016 | 6 de abril de 2018
michel_temer:0:40,michel_temer:0:40,temer,Minas e Energia,Minas e Energia,ministerio,Fernando Bezerra Coelho Filho,Fernando Bezerra Coelho Filho,PSB,PSB,PSB,PSB,single_raw_party,permanent,minister,2016-05-12,2018-04-06,2016-05-12,2018-04-06,2018-04-06,,,high,False,"2016.4,2017.1",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Minas e Energia | Fernando Bezerra Coelho Filho | PSB | 12 de maio de 2016 | 6 de abril de 2018
michel_temer:0:65,michel_temer:0:65,temer,Turismo,Turismo,ministerio,Marx Beltrão,Marx Beltrão,MDB,MDB,MDB,MDB,single_raw_party,permanent,minister,2016-10-05,2018-04-06,2016-10-05,2018-04-06,2018-04-06,,,high,False,"2016.4,2017.1",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Turismo | Marx Beltrão | MDB | 5 de outubro de 2016 | 6 de abril de 2018
michel_temer:0:53,michel_temer:0:53,temer,Secretaria-Geral,Secretaria-Geral (Ministério criado em fevereiro de 2017),orgao_status_ministerial,Moreira Franco,Moreira Franco,MDB,MDB,MDB,MDB,single_raw_party,permanent,minister,2017-02-03,2018-04-06,2017-02-03,2018-04-06,2018-04-06,,,high,False,"2016.4,2017.1",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Secretaria-Geral (Ministério criado em fevereiro de 2017) | Moreira Franco | MDB | 3 de fevereiro de 2017 | 6 de abril de 2018
michel_temer:0:43,michel_temer:0:43,temer,"Planejamento, Orçamento e Gestão","Planejamento, Orçamento e Gestão",ministerio,Dyogo Oliveira,Dyogo Oliveira (interino até 31 de março de 2016),MDB,MDB,MDB,MDB,single_raw_party,interim,interino,2016-05-23,2018-04-07,2016-05-23,2018-04-07,2018-04-07,,,medium,False,"2016.4,2017.1,2018.1",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,"Planejamento, Orçamento e Gestão | Dyogo Oliveira (interino até 31 de março de 2016) | MDB | 23 de maio de 2016 | 7 de abril de 2018"
michel_temer:0:59,michel_temer:0:59,temer,Trabalho,Trabalho,ministerio,Helton Yomura,Helton Yomura (Interino até 10 de abril de 2018),,,,,no_party_code,interim,interino,2018-01-01,2018-07-05,2018-01-01,2018-07-05,2018-07-05,,,medium,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Trabalho | Helton Yomura (Interino até 10 de abril de 2018) | - | 01 de janeiro de 2018 | 5 de julho de 2018
michel_temer:0:56,michel_temer:0:56,temer,Gabinete de Segurança Institucional,Gabinete de Segurança Institucional,orgao_status_ministerial,Sérgio Etchegoyen,Sérgio Etchegoyen,,,,,no_party_code,permanent,minister,2016-05-12,2018-12-31,2016-05-12,2018-12-31,2018-12-31,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Gabinete de Segurança Institucional | Sérgio Etchegoyen | - | 12 de maio de 2016 | 31 de dezembro de 2018
michel_temer:0:13,michel_temer:0:13,temer,Cultura,Cultura,ministerio,Sérgio Sá Leitão,Sérgio Sá Leitão,,,,,no_party_code,permanent,minister,2017-07-25,2018-12-31,2017-07-25,2018-12-31,2018-12-31,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Cultura | Sérgio Sá Leitão | - | 25 de julho de 2017 | 31 de dezembro de 2018
michel_temer:0:8,michel_temer:0:8,temer,Cidades,Cidades,ministerio,Alexandre Baldy,Alexandre Baldy,PP,PP,PP,PP,single_raw_party,permanent,minister,2017-11-22,2018-12-31,2017-11-22,2018-12-31,2018-12-31,,,high,False,"2016.4,2017.1,2018.1,2018.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Cidades | Alexandre Baldy | PP | 22 de novembro de 2017 | 31 de dezembro de 2018
michel_temer:0:15,michel_temer:0:15,temer,Direitos Humanos,Direitos Humanos (Ministério criado em fevereiro 2017),ministerio,Gustavo Rocha,Gustavo Rocha,,,,,no_party_code,permanent,minister,2018-02-20,2018-12-31,2018-02-20,2018-12-31,2018-12-31,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Direitos Humanos (Ministério criado em fevereiro 2017) | Gustavo Rocha | - | 20 de fevereiro de 2018 | 31 de dezembro de 2018
michel_temer:0:62,michel_temer:0:62,temer,"Transportes, Portos e Aviação Civil","Transportes, Portos e Aviação Civil",ministerio,Valter Casimiro Silveira,Valter Casimiro Silveira,,,,,no_party_code,permanent,minister,2018-04-02,2018-12-31,2018-04-02,2018-12-31,2018-12-31,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,"Transportes, Portos e Aviação Civil | Valter Casimiro Silveira | - | 2 de abril de 2018 | 31 de dezembro de 2018"
michel_temer:0:41,michel_temer:0:41,temer,Minas e Energia,Minas e Energia,ministerio,Moreira Franco,Moreira Franco,MDB,MDB,MDB,MDB,single_raw_party,permanent,minister,2018-04-06,2018-12-31,2018-04-06,2018-12-31,2018-12-31,,,high,False,"2017.1,2018.1,2018.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Minas e Energia | Moreira Franco | MDB | 6 de abril de 2018 | 31 de dezembro de 2018
michel_temer:0:21,michel_temer:0:21,temer,Educação,Educação,ministerio,Rossieli Soares,Rossieli Soares,,,,,no_party_code,permanent,minister,2018-04-10,2018-12-31,2018-04-10,2018-12-31,2018-12-31,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Educação | Rossieli Soares | - | 10 de abril de 2018 | 31 de dezembro de 2018
michel_temer:0:44,michel_temer:0:44,temer,"Planejamento, Orçamento e Gestão","Planejamento, Orçamento e Gestão",ministerio,Esteves Colnago,Esteves Colnago,,,,,no_party_code,permanent,minister,2018-04-10,2018-12-31,2018-04-10,2018-12-31,2018-12-31,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,"Planejamento, Orçamento e Gestão | Esteves Colnago | - | 10 de abril de 2018 | 31 de dezembro de 2018"
michel_temer:0:66,michel_temer:0:66,temer,Turismo,Turismo,ministerio,Vinicius Lummertz,Vinicius Lummertz,,,,,no_party_code,permanent,minister,2018-04-10,2018-12-31,2018-04-10,2018-12-31,2018-12-31,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Turismo | Vinicius Lummertz | - | 10 de abril de 2018 | 31 de dezembro de 2018
michel_temer:0:55,michel_temer:0:55,temer,Secretaria-Geral,Secretaria-Geral (Ministério criado em fevereiro de 2017),orgao_status_ministerial,Ronaldo Fonseca,Ronaldo Fonseca,PODE,PODE,PODE,PODE,single_raw_party,permanent,minister,2018-05-28,2018-12-31,2018-05-28,2018-12-31,2018-12-31,,,high,False,2018.2,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Secretaria-Geral (Ministério criado em fevereiro de 2017) | Ronaldo Fonseca | PODE | 28 de maio de 2018 | 31 de dezembro de 2018
michel_temer:0:60,michel_temer:0:60,temer,Trabalho,Trabalho,ministerio,Caio Vieira de Mello,Caio Vieira de Mello,,,,,no_party_code,permanent,minister,2018-07-10,2018-12-31,2018-07-10,2018-12-31,2018-12-31,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Trabalho | Caio Vieira de Mello | - | 10 de julho de 2018 | 31 de dezembro de 2018
michel_temer:0:3,michel_temer:0:3,temer,"Agricultura, Pecuária e Abastecimento","Agricultura, Pecuária e Abastecimento",ministerio,Blairo Maggi,Blairo Maggi,PP,PP,PP,PP,single_raw_party,permanent,minister,2016-05-12,2018-12-31,2016-05-12,2019-01-01,2019-01-01,,,high,False,"2016.4,2017.1,2018.1,2018.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,"Agricultura, Pecuária e Abastecimento | Blairo Maggi | PP | 12 de maio de 2016 | 1 de janeiro de 2019"
michel_temer:0:5,michel_temer:0:5,temer,Casa Civil,Casa Civil,orgao_status_ministerial,Eliseu Padilha,Eliseu Padilha,MDB,MDB,MDB,MDB,single_raw_party,permanent,minister,2016-05-12,2018-12-31,2016-05-12,2019-01-01,2019-01-01,,,high,False,"2016.4,2017.1,2018.1,2018.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Casa Civil | Eliseu Padilha | MDB | 12 de maio de 2016 | 1° de janeiro de 2019
michel_temer:0:9,michel_temer:0:9,temer,"Ciência, Tecnologia, Inovações e Comunicações","Ciência, Tecnologia, Inovações e Comunicações",ministerio,Gilberto Kassab,Gilberto Kassab,PSD,PSD,PSD,PSD,single_raw_party,permanent,minister,2016-05-12,2018-12-31,2016-05-12,2019-01-01,2019-01-01,,,high,False,"2016.4,2017.1,2018.1,2018.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,"Ciência, Tecnologia, Inovações e Comunicações | Gilberto Kassab | PSD | 12 de maio de 2016 | 1 de janeiro de 2019"
michel_temer:0:2,michel_temer:0:2,temer,Advocacia-Geral da União,Advocacia-Geral da União,orgao_status_ministerial,Grace Mendonça,Grace Mendonça,PSDB,PSDB,PSDB,PSDB,single_raw_party,permanent,minister,2016-09-09,2018-12-31,2016-09-09,2019-01-01,2019-01-01,,,high,False,"2016.4,2017.1,2018.1,2018.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Advocacia-Geral da União | Grace Mendonça | PSDB | 9 de setembro de 2016 | 1º de janeiro de 2019
michel_temer:0:47,michel_temer:0:47,temer,Relações Exteriores,Relações Exteriores,ministerio,Aloysio Nunes,Aloysio Nunes,PSDB,PSDB,PSDB,PSDB,single_raw_party,permanent,minister,2017-03-07,2018-12-31,2017-03-07,2019-01-01,2019-01-01,,,high,False,"2016.4,2017.1,2018.1,2018.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Relações Exteriores | Aloysio Nunes | PSDB | 7 de março de 2017 | 1º de janeiro de 2019
michel_temer:0:37,michel_temer:0:37,temer,Justiça,Justiça,ministerio,Torquato Jardim,Torquato Jardim,,,,,no_party_code,permanent,minister,2017-05-31,2018-12-31,2017-05-31,2019-01-01,2019-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Justiça | Torquato Jardim | - | 31 de maio de 2017 | 1° de janeiro de 2019
michel_temer:0:23,michel_temer:0:23,temer,Defesa,Defesa,ministerio,Joaquim Silva e Luna,Joaquim Silva e Luna (interino até 13 de junho de 2018),,,,,no_party_code,interim,interino,2018-02-26,2018-12-31,2018-02-26,2019-01-01,2019-01-01,,,medium,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Defesa | Joaquim Silva e Luna (interino até 13 de junho de 2018) | - | 26 de fevereiro de 2018 | 1 de janeiro de 2019
michel_temer:0:67,michel_temer:0:67,temer,Segurança Pública,Segurança Pública (ministério criado em fevereiro de 2018),ministerio,Raul Jungmann,Raul Jungmann,PPS,PPS,PPS,PPS,single_raw_party,permanent,minister,2018-02-27,2018-12-31,2018-02-27,2019-01-01,2019-01-01,,,high,False,"2017.1,2018.1,2018.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Segurança Pública (ministério criado em fevereiro de 2018) | Raul Jungmann | PPS | 27 de fevereiro de 2018 | 1 de janeiro de 2019
michel_temer:0:49,michel_temer:0:49,temer,Saúde,Saúde,ministerio,Gilberto Occhi,Gilberto Occhi,PP,PP,PP,PP,single_raw_party,permanent,minister,2018-04-02,2018-12-31,2018-04-02,2019-01-01,2019-01-01,,,high,False,"2017.1,2018.1,2018.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Saúde | Gilberto Occhi | PP | 2 de abril de 2018 | 1 de janeiro de 2019
michel_temer:0:25,michel_temer:0:25,temer,Desenvolvimento Social e Agrário,Desenvolvimento Social e Agrário,ministerio,Alberto Beltrame,Alberto Beltrame,,,,,no_party_code,permanent,minister,2018-04-06,2018-12-31,2018-04-06,2019-01-01,2019-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Desenvolvimento Social e Agrário | Alberto Beltrame | - | 6 de abril de 2018 | 1 de Janeiro de 2019
michel_temer:0:29,michel_temer:0:29,temer,Esporte,Esporte,ministerio,Leandro Cruz Fróes da Silva,Leandro Cruz Fróes da Silva,,,,,no_party_code,permanent,minister,2018-04-06,2018-12-31,2018-04-06,2019-01-01,2019-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Esporte | Leandro Cruz Fróes da Silva | - | 6 de abril de 2018 | 1 de janeiro de 2019
michel_temer:0:31,michel_temer:0:31,temer,Fazenda e Previdência Social,Fazenda e Previdência Social,ministerio,Eduardo Guardia,Eduardo Guardia,,,,,no_party_code,permanent,minister,2018-04-06,2018-12-31,2018-04-06,2019-01-01,2019-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Fazenda e Previdência Social | Eduardo Guardia | - | 6 de abril de 2018 | 1 de janeiro de 2019
michel_temer:0:33,michel_temer:0:33,temer,Integração Nacional,Integração Nacional,ministerio,Pádua Andrade,Pádua Andrade,,,,,no_party_code,permanent,minister,2018-04-10,2018-12-31,2018-04-10,2019-01-01,2019-01-01,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Integração Nacional | Pádua Andrade | - | 10 de abril de 2018 | 1 de janeiro de 2019
jair_bolsonaro:0:33,jair_bolsonaro:0:33,bolsonaro,Secretaria-Geral da Presidência da República,Secretaria-Geral da Presidência da República,orgao_status_ministerial,Gustavo Bebianno,Gustavo Bebianno,PSL,PSL,PSL,PSL,single_raw_party,permanent,minister,2019-01-01,2019-02-18,2019-01-01,2019-02-18,2019-02-18,,,high,False,2019.1,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Secretaria-Geral da Presidência da República | Gustavo Bebianno | PSL | 1 de janeiro de 2019 | 18 de fevereiro de 2019
michel_temer:0:4,michel_temer:0:4,temer,Banco Central,Banco Central,orgao_status_ministerial,Ilan Goldfajn,Ilan Goldfajn,,,,,no_party_code,permanent,minister,2016-06-09,2018-12-31,2016-06-09,2019-02-27,2019-02-27,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Michel_Temer,Lista de membros do gabinete de Michel Temer,,Banco Central | Ilan Goldfajn | - | 9 de junho de 2016 | 27 de fevereiro de 2019
jair_bolsonaro:0:39,jair_bolsonaro:0:39,bolsonaro,Ministério da Educação,Ministério da Educação,ministerio,Ricardo Vélez Rodríguez,Ricardo Vélez Rodríguez,—,,,,no_party_code,permanent,minister,2019-01-01,2019-04-08,2019-01-01,2019-04-08,2019-04-08,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Educação | Ricardo Vélez Rodríguez | — | 1 de janeiro de 2019 | 8 de abril de 2019
jair_bolsonaro:0:45,jair_bolsonaro:0:45,bolsonaro,Secretaria de Governo,Secretaria de Governo,orgao_status_ministerial,Carlos Alberto dos Santos Cruz,Carlos Alberto dos Santos Cruz,—,,,,no_party_code,permanent,minister,2019-01-01,2019-06-13,2019-01-01,2019-06-13,2019-06-13,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Secretaria de Governo | Carlos Alberto dos Santos Cruz | — | 1 de janeiro de 2019 | 13 de junho de 2019
jair_bolsonaro:0:34,jair_bolsonaro:0:34,bolsonaro,Secretaria-Geral da Presidência da República,Secretaria-Geral da Presidência da República,orgao_status_ministerial,Floriano Peixoto Vieira Neto,Floriano Peixoto Vieira Neto,—,,,,no_party_code,permanent,minister,2019-02-18,2019-06-20,2019-02-18,2019-06-20,2019-06-20,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Secretaria-Geral da Presidência da República | Floriano Peixoto Vieira Neto | — | 18 de fevereiro de 2019 | 20 de junho de 2019
jair_bolsonaro:0:51,jair_bolsonaro:0:51,bolsonaro,Ministério do Desenvolvimento Regional,Ministério do Desenvolvimento Regional,ministerio,Gustavo Canuto,Gustavo Canuto,—,,,,no_party_code,permanent,minister,2019-01-01,2020-02-11,2019-01-01,2020-02-11,2020-02-11,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério do Desenvolvimento Regional | Gustavo Canuto | — | 1 de janeiro de 2019 | 11 de fevereiro de 2020
jair_bolsonaro:0:1,jair_bolsonaro:0:1,bolsonaro,Casa Civil,Casa Civil,orgao_status_ministerial,Onyx Lorenzoni,Onyx Lorenzoni,DEM,DEM,DEM,DEM,single_raw_party,permanent,minister,2019-01-01,2020-02-14,2019-01-01,2020-02-14,2020-02-14,,,high,False,"2019.1,2020.1",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Casa Civil | Onyx Lorenzoni | DEM | 1 de janeiro de 2019 | 14 de fevereiro de 2020
jair_bolsonaro:0:54,jair_bolsonaro:0:54,bolsonaro,Ministério da Cidadania,Ministério da Cidadania,ministerio,Osmar Terra,Osmar Terra,MDB,MDB,MDB,MDB,single_raw_party,permanent,minister,2019-01-01,2020-02-14,2019-01-01,2020-02-14,2020-02-14,,,high,False,"2019.1,2020.1",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Cidadania | Osmar Terra | MDB | 1 de janeiro de 2019 | 14 de fevereiro de 2020
jair_bolsonaro:0:25,jair_bolsonaro:0:25,bolsonaro,Ministério da Saúde,Ministério da Saúde,ministerio,Luiz Henrique Mandetta,Luiz Henrique Mandetta,DEM,DEM,DEM,DEM,single_raw_party,permanent,minister,2019-01-01,2020-04-16,2019-01-01,2020-04-16,2020-04-16,,,high,False,"2019.1,2020.1,2020.2",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Saúde | Luiz Henrique Mandetta | DEM | 1 de janeiro de 2019 | 16 de abril de 2020
jair_bolsonaro:0:12,jair_bolsonaro:0:12,bolsonaro,Ministério da Justiça e Segurança Pública,Ministério da Justiça e Segurança Pública,ministerio,Sergio Moro,Sergio Moro,—,,,,no_party_code,permanent,minister,2019-01-01,2020-04-24,2019-01-01,2020-04-24,2020-04-24,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Justiça e Segurança Pública | Sergio Moro | — | 1 de janeiro de 2019 | 24 de abril de 2020
jair_bolsonaro:0:29,jair_bolsonaro:0:29,bolsonaro,Advocacia-Geral da União,Advocacia-Geral da União,orgao_status_ministerial,André Mendonça,André Mendonça,—,,,,no_party_code,permanent,minister,2019-01-01,2020-04-27,2019-01-01,2020-04-27,2020-04-27,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Advocacia-Geral da União | André Mendonça | — | 1 de janeiro de 2019 | 27 de abril de 2020
jair_bolsonaro:0:26,jair_bolsonaro:0:26,bolsonaro,Ministério da Saúde,Ministério da Saúde,ministerio,Nelson Teich,Nelson Teich,—,,,,no_party_code,permanent,minister,2020-04-17,2020-05-15,2020-04-17,2020-05-15,2020-05-15,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Saúde | Nelson Teich | — | 17 de abril de 2020 | 15 de maio de 2020
jair_bolsonaro:0:40,jair_bolsonaro:0:40,bolsonaro,Ministério da Educação,Ministério da Educação,ministerio,Abraham Weintraub,Abraham Weintraub,—,,,,no_party_code,permanent,minister,2019-04-08,2020-06-20,2019-04-08,2020-06-20,2020-06-20,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Educação | Abraham Weintraub | — | 8 de abril de 2019 | 20 de junho de 2020
jair_bolsonaro:0:41,jair_bolsonaro:0:41,bolsonaro,Ministério da Educação,Ministério da Educação,ministerio,Carlos Decotelli,Carlos Decotelli,—,,,,no_party_code,permanent,minister,2020-06-25,2020-06-30,2020-06-25,2020-06-30,2020-06-30,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Educação | Carlos Decotelli | — | 25 de junho de 2020 | 30 de junho 2020
jair_bolsonaro:0:58,jair_bolsonaro:0:58,bolsonaro,Ministério do Turismo,Ministério do Turismo,ministerio,Marcelo Álvaro Antônio,Marcelo Álvaro Antônio,PSL,PSL,PSL,PSL,single_raw_party,permanent,minister,2019-01-01,2020-12-09,2019-01-01,2020-12-09,2020-12-09,,,high,False,"2019.1,2020.1,2020.2,2020.3,2020.4",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério do Turismo | Marcelo Álvaro Antônio | PSL | 1 de janeiro de 2019 | 9 de dezembro de 2020
jair_bolsonaro:0:35,jair_bolsonaro:0:35,bolsonaro,Secretaria-Geral da Presidência da República,Secretaria-Geral da Presidência da República,orgao_status_ministerial,Jorge Oliveira,Jorge Oliveira,—,,,,no_party_code,permanent,minister,2019-06-21,2020-12-31,2019-06-21,2020-12-31,2020-12-31,,,high,False,,https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Secretaria-Geral da Presidência da República | Jorge Oliveira | — | 21 de junho de 2019 | 31 de dezembro de 2020
jair_bolsonaro:0:55,jair_bolsonaro:0:55,bolsonaro,Ministério da Cidadania,Ministério da Cidadania,ministerio,Onyx Lorenzoni,Onyx Lorenzoni,DEM,DEM,DEM,DEM,single_raw_party,permanent,minister,2020-02-18,2021-02-12,2020-02-18,2021-02-12,2021-02-12,,,high,False,"2020.2,2020.3,2020.4,2020.5",https://pt.wikipedia.org/wiki/Lista_de_membros_do_gabinete_de_Jair_Bolsonaro#Gabinete_de_ministros,Gabinete de ministros,,Ministério da Cidadania | Onyx Lorenzoni | DEM | 18 de fevereiro de 2020 | 12 de fevereiro de 2021
